FILENAME,SMILES
./ske_56_1_1.mol,O=[N+]([O-])c1cc2ccnnn2n1
./ske_56_1_2.mol,O=[N+]([O-])c1cnn2nnccc12
./ske_56_1_3.mol,O=[N+]([O-])c1cnnn2nccc12
./ske_56_1_4.mol,O=[N+]([O-])c1cc2ccnn2nn1
./ske_56_1_5.mol,Nc1cc2ccnnn2n1
./ske_56_1_6.mol,Nc1cnn2nnccc12
./ske_56_1_7.mol,Nc1cnnn2nccc12
./ske_56_1_8.mol,Nc1cc2ccnn2nn1
./ske_56_1_9.mol,O=[N+]([O-])c1nn2nnccc2c1[N+](=O)[O-]
./ske_56_1_10.mol,O=[N+]([O-])c1cc2c([N+](=O)[O-])cnnn2n1
./ske_56_1_11.mol,O=[N+]([O-])c1cc2cc([N+](=O)[O-])nn2nn1
./ske_56_1_12.mol,O=[N+]([O-])c1cnnn2ncc([N+](=O)[O-])c12
./ske_56_1_13.mol,O=[N+]([O-])c1cc2c([N+](=O)[O-])cnn2nn1
./ske_56_1_14.mol,O=[N+]([O-])c1nnn2nccc2c1[N+](=O)[O-]
./ske_56_1_15.mol,Nc1c([N+](=O)[O-])nn2nnccc12
./ske_56_1_16.mol,Nc1cnnn2nc([N+](=O)[O-])cc12
./ske_56_1_17.mol,Nc1cc2cc([N+](=O)[O-])nn2nn1
./ske_56_1_18.mol,Nc1nn2nnccc2c1[N+](=O)[O-]
./ske_56_1_19.mol,Nc1cnnn2ncc([N+](=O)[O-])c12
./ske_56_1_20.mol,Nc1cc2c([N+](=O)[O-])cnn2nn1
./ske_56_1_21.mol,Nc1cc2c([N+](=O)[O-])cnnn2n1
./ske_56_1_22.mol,Nc1cnn2nncc([N+](=O)[O-])c12
./ske_56_1_23.mol,Nc1nnn2nccc2c1[N+](=O)[O-]
./ske_56_1_24.mol,Nc1cc2cc([N+](=O)[O-])nnn2n1
./ske_56_1_25.mol,Nc1cnn2nnc([N+](=O)[O-])cc12
./ske_56_1_26.mol,Nc1c([N+](=O)[O-])nnn2nccc12
./ske_56_1_27.mol,Nc1nn2nnccc2c1N
./ske_56_1_28.mol,Nc1cc2c(N)cnnn2n1
./ske_56_1_29.mol,Nc1cc2cc(N)nn2nn1
./ske_56_1_30.mol,Nc1cnnn2ncc(N)c12
./ske_56_1_31.mol,Nc1cc2c(N)cnn2nn1
./ske_56_1_32.mol,Nc1nnn2nccc2c1N
./ske_56_1_33.mol,O=[N+]([O-])c1nn2nncc([N+](=O)[O-])c2c1[N+](=O)[O-]
