FILENAME,SMILES
./ske_56_4_1.mol,O=[N+]([O-])c1cc2cnncn2n1
./ske_56_4_2.mol,O=[N+]([O-])c1cnn2cnncc12
./ske_56_4_3.mol,O=[N+]([O-])c1nncn2nccc12
./ske_56_4_4.mol,O=[N+]([O-])c1nncc2ccnn12
./ske_56_4_5.mol,Nc1cc2cnncn2n1
./ske_56_4_6.mol,Nc1cnn2cnncc12
./ske_56_4_7.mol,Nc1nncn2nccc12
./ske_56_4_8.mol,Nc1nncc2ccnn12
./ske_56_4_9.mol,O=[N+]([O-])c1nn2cnncc2c1[N+](=O)[O-]
./ske_56_4_10.mol,O=[N+]([O-])c1cc2c([N+](=O)[O-])nncn2n1
./ske_56_4_11.mol,O=[N+]([O-])c1cc2cnnc([N+](=O)[O-])n2n1
./ske_56_4_12.mol,O=[N+]([O-])c1cnn2cnnc([N+](=O)[O-])c12
./ske_56_4_13.mol,O=[N+]([O-])c1cnn2c([N+](=O)[O-])nncc12
./ske_56_4_14.mol,O=[N+]([O-])c1nnc([N+](=O)[O-])n2nccc12
./ske_56_4_15.mol,Nc1c([N+](=O)[O-])nn2cnncc12
./ske_56_4_16.mol,Nc1nncn2nc([N+](=O)[O-])cc12
./ske_56_4_17.mol,Nc1nncc2cc([N+](=O)[O-])nn12
./ske_56_4_18.mol,Nc1nn2cnncc2c1[N+](=O)[O-]
./ske_56_4_19.mol,Nc1nncn2ncc([N+](=O)[O-])c12
./ske_56_4_20.mol,Nc1nncc2c([N+](=O)[O-])cnn12
./ske_56_4_21.mol,Nc1cc2c([N+](=O)[O-])nncn2n1
./ske_56_4_22.mol,Nc1cnn2cnnc([N+](=O)[O-])c12
./ske_56_4_23.mol,Nc1nnc([N+](=O)[O-])c2ccnn12
./ske_56_4_24.mol,Nc1cc2cnnc([N+](=O)[O-])n2n1
./ske_56_4_25.mol,Nc1cnn2c([N+](=O)[O-])nncc12
./ske_56_4_26.mol,Nc1nnc([N+](=O)[O-])n2nccc12
./ske_56_4_27.mol,Nc1nn2cnncc2c1N
./ske_56_4_28.mol,Nc1cc2c(N)nncn2n1
./ske_56_4_29.mol,Nc1cc2cnnc(N)n2n1
./ske_56_4_30.mol,Nc1cnn2cnnc(N)c12
./ske_56_4_31.mol,Nc1cnn2c(N)nncc12
./ske_56_4_32.mol,Nc1nnc(N)n2nccc12
./ske_56_4_33.mol,O=[N+]([O-])c1nn2cnnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_4_34.mol,O=[N+]([O-])c1nn2c([N+](=O)[O-])nncc2c1[N+](=O)[O-]
./ske_56_4_35.mol,O=[N+]([O-])c1cc2c([N+](=O)[O-])nnc([N+](=O)[O-])n2n1
./ske_56_4_36.mol,O=[N+]([O-])c1cnn2c([N+](=O)[O-])nnc([N+](=O)[O-])c12
./ske_56_4_37.mol,Nc1nncn2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_56_4_38.mol,Nc1nncc2c([N+](=O)[O-])c([N+](=O)[O-])nn12
./ske_56_4_39.mol,Nc1c([N+](=O)[O-])nn2cnnc([N+](=O)[O-])c12
./ske_56_4_40.mol,Nc1nnc([N+](=O)[O-])c2cc([N+](=O)[O-])nn12
./ske_56_4_41.mol,Nc1c([N+](=O)[O-])nn2c([N+](=O)[O-])nncc12
./ske_56_4_42.mol,Nc1nnc([N+](=O)[O-])n2nc([N+](=O)[O-])cc12
./ske_56_4_43.mol,Nc1nn2cnnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_4_44.mol,Nc1nnc([N+](=O)[O-])c2c([N+](=O)[O-])cnn12
./ske_56_4_45.mol,Nc1nn2c([N+](=O)[O-])nncc2c1[N+](=O)[O-]
./ske_56_4_46.mol,Nc1nnc([N+](=O)[O-])n2ncc([N+](=O)[O-])c12
./ske_56_4_47.mol,Nc1cc2c([N+](=O)[O-])nnc([N+](=O)[O-])n2n1
./ske_56_4_48.mol,Nc1cnn2c([N+](=O)[O-])nnc([N+](=O)[O-])c12
./ske_56_4_49.mol,Nc1nncn2nc([N+](=O)[O-])c(N)c12
./ske_56_4_50.mol,Nc1c([N+](=O)[O-])nn2c(N)nncc12
./ske_56_4_51.mol,Nc1nnc(N)n2nc([N+](=O)[O-])cc12
./ske_56_4_52.mol,Nc1nn2cnnc(N)c2c1[N+](=O)[O-]
./ske_56_4_53.mol,Nc1nn2c(N)nncc2c1[N+](=O)[O-]
./ske_56_4_54.mol,Nc1nnc(N)n2ncc([N+](=O)[O-])c12
./ske_56_4_55.mol,Nc1nn2cnnc([N+](=O)[O-])c2c1N
./ske_56_4_56.mol,Nc1cc2c([N+](=O)[O-])nnc(N)n2n1
./ske_56_4_57.mol,Nc1cnn2c(N)nnc([N+](=O)[O-])c12
./ske_56_4_58.mol,Nc1nn2c([N+](=O)[O-])nncc2c1N
./ske_56_4_59.mol,Nc1cc2c(N)nnc([N+](=O)[O-])n2n1
./ske_56_4_60.mol,Nc1cnn2c([N+](=O)[O-])nnc(N)c12
./ske_56_4_61.mol,Nc1nn2cnnc(N)c2c1N
./ske_56_4_62.mol,Nc1nn2c(N)nncc2c1N
./ske_56_4_63.mol,Nc1cc2c(N)nnc(N)n2n1
./ske_56_4_64.mol,Nc1cnn2c(N)nnc(N)c12
./ske_56_4_65.mol,O=[N+]([O-])c1nn2c([N+](=O)[O-])nnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_4_66.mol,Nc1nnc([N+](=O)[O-])c2c([N+](=O)[O-])c([N+](=O)[O-])nn12
./ske_56_4_67.mol,Nc1nnc([N+](=O)[O-])n2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_56_4_68.mol,Nc1c([N+](=O)[O-])nn2c([N+](=O)[O-])nnc([N+](=O)[O-])c12
./ske_56_4_69.mol,Nc1nn2c([N+](=O)[O-])nnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_4_70.mol,Nc1nnc(N)n2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_56_4_71.mol,Nc1c([N+](=O)[O-])nn2c(N)nnc([N+](=O)[O-])c12
./ske_56_4_72.mol,Nc1nnc([N+](=O)[O-])n2nc([N+](=O)[O-])c(N)c12
./ske_56_4_73.mol,Nc1nn2c(N)nnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_4_74.mol,Nc1nn2c([N+](=O)[O-])nnc(N)c2c1[N+](=O)[O-]
./ske_56_4_75.mol,Nc1nn2c([N+](=O)[O-])nnc([N+](=O)[O-])c2c1N
./ske_56_4_76.mol,Nc1nnc(N)n2nc([N+](=O)[O-])c(N)c12
./ske_56_4_77.mol,Nc1nn2c(N)nnc(N)c2c1[N+](=O)[O-]
./ske_56_4_78.mol,Nc1nn2c(N)nnc([N+](=O)[O-])c2c1N
./ske_56_4_79.mol,Nc1nn2c([N+](=O)[O-])nnc(N)c2c1N
./ske_56_4_80.mol,Nc1nn2c(N)nnc(N)c2c1N
