FILENAME,SMILES
./ske_55_11_1.mol,O=[N+]([O-])c1cc2[nH]ncn2n1
./ske_55_11_2.mol,O=[N+]([O-])c1cnn2cn[nH]c12
./ske_55_11_3.mol,O=[N+]([O-])n1ncn2nccc12
./ske_55_11_4.mol,O=[N+]([O-])c1n[nH]c2ccnn12
./ske_55_11_5.mol,Nc1cc2[nH]ncn2n1
./ske_55_11_6.mol,Nc1cnn2cn[nH]c12
./ske_55_11_7.mol,Nn1ncn2nccc12
./ske_55_11_8.mol,Nc1n[nH]c2ccnn12
./ske_55_11_9.mol,O=[N+]([O-])c1nn2cn[nH]c2c1[N+](=O)[O-]
./ske_55_11_10.mol,O=[N+]([O-])c1cc2n([N+](=O)[O-])ncn2n1
./ske_55_11_11.mol,O=[N+]([O-])c1cc2[nH]nc([N+](=O)[O-])n2n1
./ske_55_11_12.mol,O=[N+]([O-])c1cnn2cnn([N+](=O)[O-])c12
./ske_55_11_13.mol,O=[N+]([O-])c1cnn2c([N+](=O)[O-])n[nH]c12
./ske_55_11_14.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2ccnn12
./ske_55_11_15.mol,Nc1c([N+](=O)[O-])nn2cn[nH]c12
./ske_55_11_16.mol,Nn1ncn2nc([N+](=O)[O-])cc12
./ske_55_11_17.mol,Nc1n[nH]c2cc([N+](=O)[O-])nn12
./ske_55_11_18.mol,Nc1nn2cn[nH]c2c1[N+](=O)[O-]
./ske_55_11_19.mol,Nn1ncn2ncc([N+](=O)[O-])c12
./ske_55_11_20.mol,Nc1n[nH]c2c([N+](=O)[O-])cnn12
./ske_55_11_21.mol,Nc1cc2n([N+](=O)[O-])ncn2n1
./ske_55_11_22.mol,Nc1cnn2cnn([N+](=O)[O-])c12
./ske_55_11_23.mol,Nc1nn([N+](=O)[O-])c2ccnn12
./ske_55_11_24.mol,Nc1cc2[nH]nc([N+](=O)[O-])n2n1
./ske_55_11_25.mol,Nc1cnn2c([N+](=O)[O-])n[nH]c12
./ske_55_11_26.mol,Nn1nc([N+](=O)[O-])n2nccc12
./ske_55_11_27.mol,Nc1nn2cn[nH]c2c1N
./ske_55_11_28.mol,Nc1cc2n(N)ncn2n1
./ske_55_11_29.mol,Nc1cc2[nH]nc(N)n2n1
./ske_55_11_30.mol,Nc1cnn2cnn(N)c12
./ske_55_11_31.mol,Nc1cnn2c(N)n[nH]c12
./ske_55_11_32.mol,Nc1nn(N)c2ccnn12
./ske_55_11_33.mol,O=[N+]([O-])c1nn2cnn([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_11_34.mol,O=[N+]([O-])c1nn2c([N+](=O)[O-])n[nH]c2c1[N+](=O)[O-]
./ske_55_11_35.mol,O=[N+]([O-])c1cc2n([N+](=O)[O-])nc([N+](=O)[O-])n2n1
./ske_55_11_36.mol,O=[N+]([O-])c1cnn2c([N+](=O)[O-])nn([N+](=O)[O-])c12
./ske_55_11_37.mol,Nn1ncn2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_55_11_38.mol,Nc1n[nH]c2c([N+](=O)[O-])c([N+](=O)[O-])nn12
./ske_55_11_39.mol,Nc1c([N+](=O)[O-])nn2cnn([N+](=O)[O-])c12
./ske_55_11_40.mol,Nc1nn([N+](=O)[O-])c2cc([N+](=O)[O-])nn12
./ske_55_11_41.mol,Nc1c([N+](=O)[O-])nn2c([N+](=O)[O-])n[nH]c12
./ske_55_11_42.mol,Nn1nc([N+](=O)[O-])n2nc([N+](=O)[O-])cc12
./ske_55_11_43.mol,Nc1nn2cnn([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_11_44.mol,Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])cnn12
./ske_55_11_45.mol,Nc1nn2c([N+](=O)[O-])n[nH]c2c1[N+](=O)[O-]
./ske_55_11_46.mol,Nn1nc([N+](=O)[O-])n2ncc([N+](=O)[O-])c12
./ske_55_11_47.mol,Nc1cc2n([N+](=O)[O-])nc([N+](=O)[O-])n2n1
