FILENAME,SMILES
./ske_55_9_1.mol,O=[N+]([O-])n1ncc2cn[nH]c21
./ske_55_9_2.mol,O=[N+]([O-])c1n[nH]c2[nH]ncc12
./ske_55_9_3.mol,Nn1ncc2cn[nH]c21
./ske_55_9_4.mol,Nc1n[nH]c2[nH]ncc12
./ske_55_9_5.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2[nH]ncc12
./ske_55_9_6.mol,O=[N+]([O-])c1n[nH]c2c1cnn2[N+](=O)[O-]
./ske_55_9_7.mol,O=[N+]([O-])n1ncc2cnn([N+](=O)[O-])c21
./ske_55_9_8.mol,O=[N+]([O-])c1n[nH]c2[nH]nc([N+](=O)[O-])c12
./ske_55_9_9.mol,Nc1nn([N+](=O)[O-])c2[nH]ncc12
./ske_55_9_10.mol,Nc1n[nH]c2c1cnn2[N+](=O)[O-]
./ske_55_9_11.mol,Nn1ncc2cnn([N+](=O)[O-])c21
./ske_55_9_12.mol,Nn1nc([N+](=O)[O-])c2cn[nH]c21
./ske_55_9_13.mol,Nc1n[nH]c2[nH]nc([N+](=O)[O-])c12
./ske_55_9_14.mol,Nn1ncc2c([N+](=O)[O-])n[nH]c21
./ske_55_9_15.mol,Nc1nn(N)c2[nH]ncc12
./ske_55_9_16.mol,Nc1n[nH]c2c1cnn2N
./ske_55_9_17.mol,Nn1ncc2cnn(N)c21
./ske_55_9_18.mol,Nc1n[nH]c2[nH]nc(N)c12
./ske_55_9_19.mol,O=[N+]([O-])c1n[nH]c2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_9_20.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2c1cnn2[N+](=O)[O-]
./ske_55_9_21.mol,Nc1n[nH]c2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_9_22.mol,Nn1ncc2c([N+](=O)[O-])nn([N+](=O)[O-])c21
./ske_55_9_23.mol,Nc1nn([N+](=O)[O-])c2[nH]nc([N+](=O)[O-])c12
./ske_55_9_24.mol,Nn1nc([N+](=O)[O-])c2cnn([N+](=O)[O-])c21
./ske_55_9_25.mol,Nc1nn([N+](=O)[O-])c2c1cnn2[N+](=O)[O-]
./ske_55_9_26.mol,Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])n[nH]c21
./ske_55_9_27.mol,Nc1n[nH]c2c1c(N)nn2[N+](=O)[O-]
./ske_55_9_28.mol,Nc1nn([N+](=O)[O-])c2c1cnn2N
./ske_55_9_29.mol,Nc1nn(N)c2c1cnn2[N+](=O)[O-]
./ske_55_9_30.mol,Nc1n[nH]c2c1c([N+](=O)[O-])nn2N
./ske_55_9_31.mol,Nn1ncc2c([N+](=O)[O-])nn(N)c21
./ske_55_9_32.mol,Nc1nn(N)c2[nH]nc([N+](=O)[O-])c12
./ske_55_9_33.mol,Nc1n[nH]c2c1c(N)nn2N
./ske_55_9_34.mol,Nc1nn(N)c2c1cnn2N
./ske_55_9_35.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_9_36.mol,Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c21
./ske_55_9_37.mol,Nc1nn([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_9_38.mol,Nc1nn(N)c2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_9_39.mol,Nc1nn([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2N
./ske_55_9_40.mol,Nc1nn([N+](=O)[O-])c2c1c(N)nn2[N+](=O)[O-]
./ske_55_9_41.mol,Nn1nc([N+](=O)[O-])c2c([N+](=O)[O-])nn(N)c21
./ske_55_9_42.mol,Nc1nn(N)c2c1c(N)nn2[N+](=O)[O-]
./ske_55_9_43.mol,Nc1nn(N)c2c1c([N+](=O)[O-])nn2N
./ske_55_9_44.mol,Nc1nn(N)c2c1c(N)nn2N
