FILENAME,SMILES
./ske_56_11_1.mol,O=[N+]([O-])c1nc2ccnnn2n1
./ske_56_11_2.mol,O=[N+]([O-])c1cnnn2ncnc12
./ske_56_11_3.mol,O=[N+]([O-])c1cc2ncnn2nn1
./ske_56_11_4.mol,Nc1nc2ccnnn2n1
./ske_56_11_5.mol,Nc1cnnn2ncnc12
./ske_56_11_6.mol,Nc1cc2ncnn2nn1
./ske_56_11_7.mol,O=[N+]([O-])c1nc2c([N+](=O)[O-])cnnn2n1
./ske_56_11_8.mol,O=[N+]([O-])c1cc2nc([N+](=O)[O-])nn2nn1
./ske_56_11_9.mol,O=[N+]([O-])c1nnn2ncnc2c1[N+](=O)[O-]
./ske_56_11_10.mol,Nc1cnnn2nc([N+](=O)[O-])nc12
./ske_56_11_11.mol,Nc1cc2nc([N+](=O)[O-])nn2nn1
./ske_56_11_12.mol,Nc1nc2c([N+](=O)[O-])cnnn2n1
./ske_56_11_13.mol,Nc1nnn2ncnc2c1[N+](=O)[O-]
./ske_56_11_14.mol,Nc1nc2cc([N+](=O)[O-])nnn2n1
./ske_56_11_15.mol,Nc1c([N+](=O)[O-])nnn2ncnc12
./ske_56_11_16.mol,Nc1nc2c(N)cnnn2n1
./ske_56_11_17.mol,Nc1cc2nc(N)nn2nn1
./ske_56_11_18.mol,Nc1nnn2ncnc2c1N
./ske_56_11_19.mol,O=[N+]([O-])c1nc2c([N+](=O)[O-])c([N+](=O)[O-])nnn2n1
./ske_56_11_20.mol,Nc1nnn2nc([N+](=O)[O-])nc2c1[N+](=O)[O-]
./ske_56_11_21.mol,Nc1c([N+](=O)[O-])nnn2nc([N+](=O)[O-])nc12
./ske_56_11_22.mol,Nc1nc2c([N+](=O)[O-])c([N+](=O)[O-])nnn2n1
./ske_56_11_23.mol,Nc1nnn2nc([N+](=O)[O-])nc2c1N
./ske_56_11_24.mol,Nc1nc2c([N+](=O)[O-])c(N)nnn2n1
./ske_56_11_25.mol,Nc1nc2c(N)c([N+](=O)[O-])nnn2n1
./ske_56_11_26.mol,Nc1nc2c(N)c(N)nnn2n1
