FILENAME,SMILES
./ske_56_21_1.mol,O=[N+]([O-])c1nnc2ccnnn12
./ske_56_21_2.mol,O=[N+]([O-])c1cnnn2cnnc12
./ske_56_21_3.mol,O=[N+]([O-])c1cc2nncn2nn1
./ske_56_21_4.mol,Nc1nnc2ccnnn12
./ske_56_21_5.mol,Nc1cnnn2cnnc12
./ske_56_21_6.mol,Nc1cc2nncn2nn1
./ske_56_21_7.mol,O=[N+]([O-])c1cnnn2c([N+](=O)[O-])nnc12
./ske_56_21_8.mol,O=[N+]([O-])c1cc2nnc([N+](=O)[O-])n2nn1
./ske_56_21_9.mol,O=[N+]([O-])c1nnn2cnnc2c1[N+](=O)[O-]
./ske_56_21_10.mol,Nc1cnnn2c([N+](=O)[O-])nnc12
./ske_56_21_11.mol,Nc1cc2nnc([N+](=O)[O-])n2nn1
./ske_56_21_12.mol,Nc1nnc2c([N+](=O)[O-])cnnn12
./ske_56_21_13.mol,Nc1nnn2cnnc2c1[N+](=O)[O-]
./ske_56_21_14.mol,Nc1nnc2cc([N+](=O)[O-])nnn12
./ske_56_21_15.mol,Nc1c([N+](=O)[O-])nnn2cnnc12
./ske_56_21_16.mol,Nc1cnnn2c(N)nnc12
./ske_56_21_17.mol,Nc1cc2nnc(N)n2nn1
./ske_56_21_18.mol,Nc1nnn2cnnc2c1N
./ske_56_21_19.mol,O=[N+]([O-])c1nnn2c([N+](=O)[O-])nnc2c1[N+](=O)[O-]
./ske_56_21_20.mol,Nc1nnn2c([N+](=O)[O-])nnc2c1[N+](=O)[O-]
./ske_56_21_21.mol,Nc1c([N+](=O)[O-])nnn2c([N+](=O)[O-])nnc12
./ske_56_21_22.mol,Nc1nnc2c([N+](=O)[O-])c([N+](=O)[O-])nnn12
./ske_56_21_23.mol,Nc1nnn2c([N+](=O)[O-])nnc2c1N
./ske_56_21_24.mol,Nc1nnn2c(N)nnc2c1[N+](=O)[O-]
./ske_56_21_25.mol,Nc1c([N+](=O)[O-])nnn2c(N)nnc12
./ske_56_21_26.mol,Nc1nnn2c(N)nnc2c1N
