FILENAME,SMILES
./ske_55_3_1.mol,O=[N+]([O-])c1nc2[nH]ncc2[nH]1
./ske_55_3_2.mol,O=[N+]([O-])n1cnc2[nH]ncc21
./ske_55_3_3.mol,O=[N+]([O-])n1ncc2[nH]cnc21
./ske_55_3_4.mol,O=[N+]([O-])c1n[nH]c2nc[nH]c12
./ske_55_3_5.mol,Nc1nc2[nH]ncc2[nH]1
./ske_55_3_6.mol,Nn1cnc2[nH]ncc21
./ske_55_3_7.mol,Nn1ncc2[nH]cnc21
./ske_55_3_8.mol,Nc1n[nH]c2nc[nH]c12
./ske_55_3_9.mol,O=[N+]([O-])c1nc2[nH]ncc2n1[N+](=O)[O-]
./ske_55_3_10.mol,O=[N+]([O-])c1nc2c(cnn2[N+](=O)[O-])[nH]1
./ske_55_3_11.mol,O=[N+]([O-])c1nc2[nH]nc([N+](=O)[O-])c2[nH]1
./ske_55_3_12.mol,O=[N+]([O-])n1cnc2c1cnn2[N+](=O)[O-]
./ske_55_3_13.mol,O=[N+]([O-])c1n[nH]c2ncn([N+](=O)[O-])c12
./ske_55_3_14.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2nc[nH]c12
./ske_55_3_15.mol,Nn1c([N+](=O)[O-])nc2[nH]ncc21
./ske_55_3_16.mol,Nn1ncc2[nH]c([N+](=O)[O-])nc21
./ske_55_3_17.mol,Nc1n[nH]c2nc([N+](=O)[O-])[nH]c12
./ske_55_3_18.mol,Nc1nc2[nH]ncc2n1[N+](=O)[O-]
./ske_55_3_19.mol,Nn1ncc2c1ncn2[N+](=O)[O-]
./ske_55_3_20.mol,Nc1n[nH]c2ncn([N+](=O)[O-])c12
./ske_55_3_21.mol,Nc1nc2c(cnn2[N+](=O)[O-])[nH]1
./ske_55_3_22.mol,Nn1cnc2c1cnn2[N+](=O)[O-]
./ske_55_3_23.mol,Nc1nn([N+](=O)[O-])c2nc[nH]c12
./ske_55_3_24.mol,Nc1nc2[nH]nc([N+](=O)[O-])c2[nH]1
./ske_55_3_25.mol,Nn1cnc2[nH]nc([N+](=O)[O-])c21
./ske_55_3_26.mol,Nn1nc([N+](=O)[O-])c2[nH]cnc21
./ske_55_3_27.mol,Nc1nc2[nH]ncc2n1N
./ske_55_3_28.mol,Nc1nc2c(cnn2N)[nH]1
./ske_55_3_29.mol,Nc1nc2[nH]nc(N)c2[nH]1
./ske_55_3_30.mol,Nn1cnc2c1cnn2N
./ske_55_3_31.mol,Nc1n[nH]c2ncn(N)c12
./ske_55_3_32.mol,Nc1nn(N)c2nc[nH]c12
./ske_55_3_33.mol,O=[N+]([O-])c1nc2c(cnn2[N+](=O)[O-])n1[N+](=O)[O-]
./ske_55_3_34.mol,O=[N+]([O-])c1n[nH]c2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_3_35.mol,O=[N+]([O-])c1nc2c([nH]1)c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_3_36.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2ncn([N+](=O)[O-])c12
./ske_55_3_37.mol,Nn1ncc2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_3_38.mol,Nc1n[nH]c2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_3_39.mol,Nn1c([N+](=O)[O-])nc2c1cnn2[N+](=O)[O-]
./ske_55_3_40.mol,Nc1nn([N+](=O)[O-])c2nc([N+](=O)[O-])[nH]c12
./ske_55_3_41.mol,Nn1c([N+](=O)[O-])nc2[nH]nc([N+](=O)[O-])c21
./ske_55_3_42.mol,Nn1nc([N+](=O)[O-])c2[nH]c([N+](=O)[O-])nc21
./ske_55_3_43.mol,Nc1nc2c(cnn2[N+](=O)[O-])n1[N+](=O)[O-]
./ske_55_3_44.mol,Nc1nn([N+](=O)[O-])c2ncn([N+](=O)[O-])c12
./ske_55_3_45.mol,Nc1nc2[nH]nc([N+](=O)[O-])c2n1[N+](=O)[O-]
./ske_55_3_46.mol,Nn1nc([N+](=O)[O-])c2c1ncn2[N+](=O)[O-]
./ske_55_3_47.mol,Nc1nc2c([nH]1)c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_3_48.mol,Nn1cnc2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_3_49.mol,Nn1ncc2c1nc([N+](=O)[O-])n2N
./ske_55_3_50.mol,Nc1n[nH]c2nc([N+](=O)[O-])n(N)c12
./ske_55_3_51.mol,Nc1nn(N)c2nc([N+](=O)[O-])[nH]c12
./ske_55_3_52.mol,Nc1nc2c(cnn2N)n1[N+](=O)[O-]
./ske_55_3_53.mol,Nc1n[nH]c2nc(N)n([N+](=O)[O-])c12
./ske_55_3_54.mol,Nc1nn(N)c2ncn([N+](=O)[O-])c12
./ske_55_3_55.mol,Nc1nc2c(cnn2[N+](=O)[O-])n1N
./ske_55_3_56.mol,Nc1nc2c([nH]1)c(N)nn2[N+](=O)[O-]
./ske_55_3_57.mol,Nc1nn([N+](=O)[O-])c2ncn(N)c12
./ske_55_3_58.mol,Nc1nc2[nH]nc([N+](=O)[O-])c2n1N
./ske_55_3_59.mol,Nc1nc2c([nH]1)c([N+](=O)[O-])nn2N
./ske_55_3_60.mol,Nn1cnc2c1c([N+](=O)[O-])nn2N
./ske_55_3_61.mol,Nc1nc2c(cnn2N)n1N
./ske_55_3_62.mol,Nc1n[nH]c2nc(N)n(N)c12
./ske_55_3_63.mol,Nc1nc2c([nH]1)c(N)nn2N
./ske_55_3_64.mol,Nc1nn(N)c2ncn(N)c12
./ske_55_3_65.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_3_66.mol,Nc1nn([N+](=O)[O-])c2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_3_67.mol,Nn1nc([N+](=O)[O-])c2c1nc([N+](=O)[O-])n2[N+](=O)[O-]
./ske_55_3_68.mol,Nn1c([N+](=O)[O-])nc2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_3_69.mol,Nc1nc2c(c([N+](=O)[O-])nn2[N+](=O)[O-])n1[N+](=O)[O-]
./ske_55_3_70.mol,Nc1nn(N)c2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_3_71.mol,Nc1nn([N+](=O)[O-])c2nc([N+](=O)[O-])n(N)c12
./ske_55_3_72.mol,Nn1nc([N+](=O)[O-])c2c1nc([N+](=O)[O-])n2N
./ske_55_3_73.mol,Nc1nn([N+](=O)[O-])c2nc(N)n([N+](=O)[O-])c12
./ske_55_3_74.mol,Nc1nc2c(c([N+](=O)[O-])nn2N)n1[N+](=O)[O-]
./ske_55_3_75.mol,Nc1nc2c(c([N+](=O)[O-])nn2[N+](=O)[O-])n1N
./ske_55_3_76.mol,Nc1nn(N)c2nc([N+](=O)[O-])n(N)c12
./ske_55_3_77.mol,Nc1nn(N)c2nc(N)n([N+](=O)[O-])c12
./ske_55_3_78.mol,Nc1nn([N+](=O)[O-])c2nc(N)n(N)c12
./ske_55_3_79.mol,Nc1nc2c(c([N+](=O)[O-])nn2N)n1N
./ske_55_3_80.mol,Nc1nn(N)c2nc(N)n(N)c12
