FILENAME,SMILES
./ske_56_7_1.mol,O=[N+]([O-])c1cc2cnnnn2n1
./ske_56_7_2.mol,O=[N+]([O-])c1cnn2nnncc12
./ske_56_7_3.mol,O=[N+]([O-])c1nnnn2nccc12
./ske_56_7_4.mol,Nc1cc2cnnnn2n1
./ske_56_7_5.mol,Nc1cnn2nnncc12
./ske_56_7_6.mol,Nc1nnnn2nccc12
./ske_56_7_7.mol,O=[N+]([O-])c1nn2nnncc2c1[N+](=O)[O-]
./ske_56_7_8.mol,O=[N+]([O-])c1cc2c([N+](=O)[O-])nnnn2n1
./ske_56_7_9.mol,O=[N+]([O-])c1cnn2nnnc([N+](=O)[O-])c12
./ske_56_7_10.mol,Nc1c([N+](=O)[O-])nn2nnncc12
./ske_56_7_11.mol,Nc1nnnn2nc([N+](=O)[O-])cc12
./ske_56_7_12.mol,Nc1nn2nnncc2c1[N+](=O)[O-]
./ske_56_7_13.mol,Nc1nnnn2ncc([N+](=O)[O-])c12
./ske_56_7_14.mol,Nc1cc2c([N+](=O)[O-])nnnn2n1
./ske_56_7_15.mol,Nc1cnn2nnnc([N+](=O)[O-])c12
./ske_56_7_16.mol,Nc1nn2nnncc2c1N
./ske_56_7_17.mol,Nc1cc2c(N)nnnn2n1
./ske_56_7_18.mol,Nc1cnn2nnnc(N)c12
./ske_56_7_19.mol,O=[N+]([O-])c1nn2nnnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_7_20.mol,Nc1nnnn2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_56_7_21.mol,Nc1c([N+](=O)[O-])nn2nnnc([N+](=O)[O-])c12
./ske_56_7_22.mol,Nc1nn2nnnc([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_56_7_23.mol,Nc1nnnn2nc([N+](=O)[O-])c(N)c12
./ske_56_7_24.mol,Nc1nn2nnnc(N)c2c1[N+](=O)[O-]
./ske_56_7_25.mol,Nc1nn2nnnc([N+](=O)[O-])c2c1N
./ske_56_7_26.mol,Nc1nn2nnnc(N)c2c1N
