FILENAME,SMILES
./ske_56_5_1.mol,O=[N+]([O-])c1cc2ncncn2n1
./ske_56_5_2.mol,O=[N+]([O-])c1cnn2cncnc12
./ske_56_5_3.mol,O=[N+]([O-])c1ncn2nccc2n1
./ske_56_5_4.mol,O=[N+]([O-])c1ncnc2ccnn12
./ske_56_5_5.mol,Nc1cc2ncncn2n1
./ske_56_5_6.mol,Nc1cnn2cncnc12
./ske_56_5_7.mol,Nc1ncn2nccc2n1
./ske_56_5_8.mol,Nc1ncnc2ccnn12
./ske_56_5_9.mol,O=[N+]([O-])c1nn2cncnc2c1[N+](=O)[O-]
./ske_56_5_10.mol,O=[N+]([O-])c1cc2nc([N+](=O)[O-])ncn2n1
./ske_56_5_11.mol,O=[N+]([O-])c1cc2ncnc([N+](=O)[O-])n2n1
./ske_56_5_12.mol,O=[N+]([O-])c1ncn2ncc([N+](=O)[O-])c2n1
./ske_56_5_13.mol,O=[N+]([O-])c1cnn2c([N+](=O)[O-])ncnc12
./ske_56_5_14.mol,O=[N+]([O-])c1nc([N+](=O)[O-])n2nccc2n1
./ske_56_5_15.mol,Nc1c([N+](=O)[O-])nn2cncnc12
./ske_56_5_16.mol,Nc1ncn2nc([N+](=O)[O-])cc2n1
./ske_56_5_17.mol,Nc1ncnc2cc([N+](=O)[O-])nn12
./ske_56_5_18.mol,Nc1nn2cncnc2c1[N+](=O)[O-]
./ske_56_5_19.mol,Nc1ncn2ncc([N+](=O)[O-])c2n1
./ske_56_5_20.mol,Nc1ncnc2c([N+](=O)[O-])cnn12
./ske_56_5_21.mol,Nc1cc2nc([N+](=O)[O-])ncn2n1
./ske_56_5_22.mol,Nc1cnn2cnc([N+](=O)[O-])nc12
./ske_56_5_23.mol,Nc1nc([N+](=O)[O-])nc2ccnn12
./ske_56_5_24.mol,Nc1cc2ncnc([N+](=O)[O-])n2n1
./ske_56_5_25.mol,Nc1cnn2c([N+](=O)[O-])ncnc12
./ske_56_5_26.mol,Nc1nc([N+](=O)[O-])n2nccc2n1
./ske_56_5_27.mol,Nc1nn2cncnc2c1N
./ske_56_5_28.mol,Nc1cc2nc(N)ncn2n1
./ske_56_5_29.mol,Nc1cc2ncnc(N)n2n1
./ske_56_5_30.mol,Nc1ncn2ncc(N)c2n1
./ske_56_5_31.mol,Nc1cnn2c(N)ncnc12
./ske_56_5_32.mol,Nc1nc(N)n2nccc2n1
./ske_56_5_33.mol,O=[N+]([O-])c1ncn2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1
./ske_56_5_34.mol,O=[N+]([O-])c1nn2c([N+](=O)[O-])ncnc2c1[N+](=O)[O-]
./ske_56_5_35.mol,O=[N+]([O-])c1cc2nc([N+](=O)[O-])nc([N+](=O)[O-])n2n1
./ske_56_5_36.mol,O=[N+]([O-])c1nc([N+](=O)[O-])n2ncc([N+](=O)[O-])c2n1
./ske_56_5_37.mol,Nc1ncn2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1
./ske_56_5_38.mol,Nc1ncnc2c([N+](=O)[O-])c([N+](=O)[O-])nn12
./ske_56_5_39.mol,Nc1c([N+](=O)[O-])nn2cnc([N+](=O)[O-])nc12
./ske_56_5_40.mol,Nc1nc([N+](=O)[O-])nc2cc([N+](=O)[O-])nn12
./ske_56_5_41.mol,Nc1c([N+](=O)[O-])nn2c([N+](=O)[O-])ncnc12
./ske_56_5_42.mol,Nc1nc([N+](=O)[O-])n2nc([N+](=O)[O-])cc2n1
./ske_56_5_43.mol,Nc1nn2cnc([N+](=O)[O-])nc2c1[N+](=O)[O-]
./ske_56_5_44.mol,Nc1nc([N+](=O)[O-])nc2c([N+](=O)[O-])cnn12
./ske_56_5_45.mol,Nc1nn2c([N+](=O)[O-])ncnc2c1[N+](=O)[O-]
./ske_56_5_46.mol,Nc1nc([N+](=O)[O-])n2ncc([N+](=O)[O-])c2n1
./ske_56_5_47.mol,Nc1cc2nc([N+](=O)[O-])nc([N+](=O)[O-])n2n1
./ske_56_5_48.mol,Nc1cnn2c([N+](=O)[O-])nc([N+](=O)[O-])nc12
./ske_56_5_49.mol,Nc1ncn2nc([N+](=O)[O-])c(N)c2n1
./ske_56_5_50.mol,Nc1c([N+](=O)[O-])nn2c(N)ncnc12
./ske_56_5_51.mol,Nc1nc(N)n2nc([N+](=O)[O-])cc2n1
./ske_56_5_52.mol,Nc1ncn2nc(N)c([N+](=O)[O-])c2n1
./ske_56_5_53.mol,Nc1nn2c(N)ncnc2c1[N+](=O)[O-]
./ske_56_5_54.mol,Nc1nc(N)n2ncc([N+](=O)[O-])c2n1
./ske_56_5_55.mol,Nc1nn2cnc([N+](=O)[O-])nc2c1N
./ske_56_5_56.mol,Nc1cc2nc([N+](=O)[O-])nc(N)n2n1
./ske_56_5_57.mol,Nc1cnn2c(N)nc([N+](=O)[O-])nc12
./ske_56_5_58.mol,Nc1nn2c([N+](=O)[O-])ncnc2c1N
./ske_56_5_59.mol,Nc1cc2nc(N)nc([N+](=O)[O-])n2n1
./ske_56_5_60.mol,Nc1nc([N+](=O)[O-])n2ncc(N)c2n1
./ske_56_5_61.mol,Nc1ncn2nc(N)c(N)c2n1
./ske_56_5_62.mol,Nc1nn2c(N)ncnc2c1N
./ske_56_5_63.mol,Nc1cc2nc(N)nc(N)n2n1
./ske_56_5_64.mol,Nc1nc(N)n2ncc(N)c2n1
./ske_56_5_65.mol,O=[N+]([O-])c1nc([N+](=O)[O-])n2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1
./ske_56_5_66.mol,Nc1nc([N+](=O)[O-])nc2c([N+](=O)[O-])c([N+](=O)[O-])nn12
./ske_56_5_67.mol,Nc1nc([N+](=O)[O-])n2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1
./ske_56_5_68.mol,Nc1c([N+](=O)[O-])nn2c([N+](=O)[O-])nc([N+](=O)[O-])nc12
./ske_56_5_69.mol,Nc1nn2c([N+](=O)[O-])nc([N+](=O)[O-])nc2c1[N+](=O)[O-]
./ske_56_5_70.mol,Nc1nc(N)n2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1
./ske_56_5_71.mol,Nc1c([N+](=O)[O-])nn2c(N)nc([N+](=O)[O-])nc12
./ske_56_5_72.mol,Nc1nc([N+](=O)[O-])n2nc([N+](=O)[O-])c(N)c2n1
./ske_56_5_73.mol,Nc1nn2c(N)nc([N+](=O)[O-])nc2c1[N+](=O)[O-]
./ske_56_5_74.mol,Nc1nc([N+](=O)[O-])n2nc(N)c([N+](=O)[O-])c2n1
./ske_56_5_75.mol,Nc1nn2c([N+](=O)[O-])nc([N+](=O)[O-])nc2c1N
./ske_56_5_76.mol,Nc1nc(N)n2nc([N+](=O)[O-])c(N)c2n1
./ske_56_5_77.mol,Nc1nc(N)n2nc(N)c([N+](=O)[O-])c2n1
./ske_56_5_78.mol,Nc1nn2c(N)nc([N+](=O)[O-])nc2c1N
./ske_56_5_79.mol,Nc1nc([N+](=O)[O-])n2nc(N)c(N)c2n1
./ske_56_5_80.mol,Nc1nc(N)n2nc(N)c(N)c2n1
