FILENAME,SMILES
./ske_55_12_1.mol,O=[N+]([O-])c1cc2[nH]cnn2n1
./ske_55_12_2.mol,O=[N+]([O-])c1cnn2nc[nH]c12
./ske_55_12_3.mol,O=[N+]([O-])n1cnn2nccc12
./ske_55_12_4.mol,O=[N+]([O-])c1nn2nccc2[nH]1
./ske_55_12_5.mol,Nc1cc2[nH]cnn2n1
./ske_55_12_6.mol,Nc1cnn2nc[nH]c12
./ske_55_12_7.mol,Nn1cnn2nccc12
./ske_55_12_8.mol,Nc1nn2nccc2[nH]1
./ske_55_12_9.mol,O=[N+]([O-])c1nn2nc[nH]c2c1[N+](=O)[O-]
./ske_55_12_10.mol,O=[N+]([O-])c1cc2n([N+](=O)[O-])cnn2n1
./ske_55_12_11.mol,O=[N+]([O-])c1cc2[nH]c([N+](=O)[O-])nn2n1
./ske_55_12_12.mol,O=[N+]([O-])c1cnn2ncn([N+](=O)[O-])c12
./ske_55_12_13.mol,O=[N+]([O-])c1nn2ncc([N+](=O)[O-])c2[nH]1
./ske_55_12_14.mol,O=[N+]([O-])c1nn2nccc2n1[N+](=O)[O-]
./ske_55_12_15.mol,Nc1c([N+](=O)[O-])nn2nc[nH]c12
./ske_55_12_16.mol,Nn1cnn2nc([N+](=O)[O-])cc12
./ske_55_12_17.mol,Nc1nn2nc([N+](=O)[O-])cc2[nH]1
./ske_55_12_18.mol,Nc1nn2nc[nH]c2c1[N+](=O)[O-]
./ske_55_12_19.mol,Nn1cnn2ncc([N+](=O)[O-])c12
./ske_55_12_20.mol,Nc1nn2ncc([N+](=O)[O-])c2[nH]1
./ske_55_12_21.mol,Nc1cc2n([N+](=O)[O-])cnn2n1
./ske_55_12_22.mol,Nc1cnn2ncn([N+](=O)[O-])c12
./ske_55_12_23.mol,Nc1nn2nccc2n1[N+](=O)[O-]
./ske_55_12_24.mol,Nc1cc2[nH]c([N+](=O)[O-])nn2n1
./ske_55_12_25.mol,Nc1cnn2nc([N+](=O)[O-])[nH]c12
./ske_55_12_26.mol,Nn1c([N+](=O)[O-])nn2nccc12
./ske_55_12_27.mol,Nc1nn2nc[nH]c2c1N
./ske_55_12_28.mol,Nc1cc2n(N)cnn2n1
./ske_55_12_29.mol,Nc1cc2[nH]c(N)nn2n1
./ske_55_12_30.mol,Nc1cnn2ncn(N)c12
./ske_55_12_31.mol,Nc1nn2ncc(N)c2[nH]1
./ske_55_12_32.mol,Nc1nn2nccc2n1N
./ske_55_12_33.mol,O=[N+]([O-])c1nn2ncn([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_12_34.mol,O=[N+]([O-])c1nn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[nH]1
./ske_55_12_35.mol,O=[N+]([O-])c1cc2n([N+](=O)[O-])c([N+](=O)[O-])nn2n1
./ske_55_12_36.mol,O=[N+]([O-])c1cnn2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_12_37.mol,Nn1cnn2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_55_12_38.mol,Nc1nn2nc([N+](=O)[O-])c([N+](=O)[O-])c2[nH]1
./ske_55_12_39.mol,Nc1c([N+](=O)[O-])nn2ncn([N+](=O)[O-])c12
./ske_55_12_40.mol,Nc1nn2nc([N+](=O)[O-])cc2n1[N+](=O)[O-]
./ske_55_12_41.mol,Nc1c([N+](=O)[O-])nn2nc([N+](=O)[O-])[nH]c12
./ske_55_12_42.mol,Nn1c([N+](=O)[O-])nn2nc([N+](=O)[O-])cc12
./ske_55_12_43.mol,Nc1nn2ncn([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_12_44.mol,Nc1nn2ncc([N+](=O)[O-])c2n1[N+](=O)[O-]
./ske_55_12_45.mol,Nc1nn2nc([N+](=O)[O-])[nH]c2c1[N+](=O)[O-]
./ske_55_12_46.mol,Nn1c([N+](=O)[O-])nn2ncc([N+](=O)[O-])c12
./ske_55_12_47.mol,Nc1cc2n([N+](=O)[O-])c([N+](=O)[O-])nn2n1
./ske_55_12_48.mol,Nc1cnn2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_12_49.mol,Nc1c([N+](=O)[O-])nn2ncn(N)c12
./ske_55_12_50.mol,Nc1nn2nc([N+](=O)[O-])c(N)c2[nH]1
./ske_55_12_51.mol,Nc1nn2nc([N+](=O)[O-])cc2n1N
./ske_55_12_52.mol,Nc1nn2ncn(N)c2c1[N+](=O)[O-]
./ske_55_12_53.mol,Nc1nn2nc(N)c([N+](=O)[O-])c2[nH]1
./ske_55_12_54.mol,Nc1nn2ncc([N+](=O)[O-])c2n1N
./ske_55_12_55.mol,Nc1nn2ncn([N+](=O)[O-])c2c1N
./ske_55_12_56.mol,Nc1cc2n([N+](=O)[O-])c(N)nn2n1
./ske_55_12_57.mol,Nc1cnn2nc(N)n([N+](=O)[O-])c12
./ske_55_12_58.mol,Nc1nn2nc([N+](=O)[O-])[nH]c2c1N
./ske_55_12_59.mol,Nc1cc2n(N)c([N+](=O)[O-])nn2n1
./ske_55_12_60.mol,Nc1cnn2nc([N+](=O)[O-])n(N)c12
./ske_55_12_61.mol,Nc1nn2ncn(N)c2c1N
./ske_55_12_62.mol,Nc1nn2nc(N)c(N)c2[nH]1
./ske_55_12_63.mol,Nc1cc2n(N)c(N)nn2n1
./ske_55_12_64.mol,Nc1cnn2nc(N)n(N)c12
./ske_55_12_65.mol,O=[N+]([O-])c1nn2nc([N+](=O)[O-])n([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_12_66.mol,Nc1nn2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1[N+](=O)[O-]
./ske_55_12_67.mol,Nn1c([N+](=O)[O-])nn2nc([N+](=O)[O-])c([N+](=O)[O-])c12
./ske_55_12_68.mol,Nc1c([N+](=O)[O-])nn2nc([N+](=O)[O-])n([N+](=O)[O-])c12
./ske_55_12_69.mol,Nc1nn2nc([N+](=O)[O-])n([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_12_70.mol,Nc1nn2nc([N+](=O)[O-])c([N+](=O)[O-])c2n1N
./ske_55_12_71.mol,Nc1c([N+](=O)[O-])nn2nc(N)n([N+](=O)[O-])c12
./ske_55_12_72.mol,Nc1c([N+](=O)[O-])nn2nc([N+](=O)[O-])n(N)c12
./ske_55_12_73.mol,Nc1nn2nc(N)n([N+](=O)[O-])c2c1[N+](=O)[O-]
./ske_55_12_74.mol,Nc1nn2nc([N+](=O)[O-])n(N)c2c1[N+](=O)[O-]
./ske_55_12_75.mol,Nc1nn2nc([N+](=O)[O-])n([N+](=O)[O-])c2c1N
./ske_55_12_76.mol,Nc1c([N+](=O)[O-])nn2nc(N)n(N)c12
./ske_55_12_77.mol,Nc1nn2nc(N)n(N)c2c1[N+](=O)[O-]
./ske_55_12_78.mol,Nc1nn2nc(N)n([N+](=O)[O-])c2c1N
./ske_55_12_79.mol,Nc1nn2nc([N+](=O)[O-])n(N)c2c1N
./ske_55_12_80.mol,Nc1nn2nc(N)n(N)c2c1N
