FILENAME,SMILES
./ske_55_10_1.mol,O=[N+]([O-])n1ncc2[nH]ncc21
./ske_55_10_2.mol,O=[N+]([O-])c1n[nH]c2cn[nH]c12
./ske_55_10_3.mol,Nn1ncc2[nH]ncc21
./ske_55_10_4.mol,Nc1n[nH]c2cn[nH]c12
./ske_55_10_5.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2cn[nH]c12
./ske_55_10_6.mol,O=[N+]([O-])n1ncc2c1cnn2[N+](=O)[O-]
./ske_55_10_7.mol,O=[N+]([O-])c1n[nH]c2cnn([N+](=O)[O-])c12
./ske_55_10_8.mol,O=[N+]([O-])c1n[nH]c2c([N+](=O)[O-])n[nH]c12
./ske_55_10_9.mol,Nc1nn([N+](=O)[O-])c2cn[nH]c12
./ske_55_10_10.mol,Nn1ncc2c1cnn2[N+](=O)[O-]
./ske_55_10_11.mol,Nc1n[nH]c2cnn([N+](=O)[O-])c12
./ske_55_10_12.mol,Nn1nc([N+](=O)[O-])c2[nH]ncc21
./ske_55_10_13.mol,Nn1ncc2[nH]nc([N+](=O)[O-])c21
./ske_55_10_14.mol,Nc1n[nH]c2c([N+](=O)[O-])n[nH]c12
./ske_55_10_15.mol,Nc1nn(N)c2cn[nH]c12
./ske_55_10_16.mol,Nn1ncc2c1cnn2N
./ske_55_10_17.mol,Nc1n[nH]c2cnn(N)c12
./ske_55_10_18.mol,Nc1n[nH]c2c(N)n[nH]c12
./ske_55_10_19.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2cnn([N+](=O)[O-])c12
./ske_55_10_20.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2c([N+](=O)[O-])n[nH]c12
./ske_55_10_21.mol,Nn1ncc2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_10_22.mol,Nc1n[nH]c2c([N+](=O)[O-])nn([N+](=O)[O-])c12
./ske_55_10_23.mol,Nc1nn([N+](=O)[O-])c2cnn([N+](=O)[O-])c12
./ske_55_10_24.mol,Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])n[nH]c12
./ske_55_10_25.mol,Nn1nc([N+](=O)[O-])c2c1cnn2[N+](=O)[O-]
./ske_55_10_26.mol,Nn1nc([N+](=O)[O-])c2[nH]nc([N+](=O)[O-])c21
./ske_55_10_27.mol,Nc1nn([N+](=O)[O-])c2cnn(N)c12
./ske_55_10_28.mol,Nc1nn([N+](=O)[O-])c2c(N)n[nH]c12
./ske_55_10_29.mol,Nc1nn(N)c2cnn([N+](=O)[O-])c12
./ske_55_10_30.mol,Nn1nc([N+](=O)[O-])c2c1cnn2N
./ske_55_10_31.mol,Nc1n[nH]c2c([N+](=O)[O-])nn(N)c12
./ske_55_10_32.mol,Nc1nn(N)c2c([N+](=O)[O-])n[nH]c12
./ske_55_10_33.mol,Nc1nn(N)c2cnn(N)c12
./ske_55_10_34.mol,Nc1nn(N)c2c(N)n[nH]c12
./ske_55_10_35.mol,O=[N+]([O-])c1nn([N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c12
./ske_55_10_36.mol,Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])nn([N+](=O)[O-])c12
./ske_55_10_37.mol,Nn1nc([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2[N+](=O)[O-]
./ske_55_10_38.mol,Nc1nn(N)c2c([N+](=O)[O-])nn([N+](=O)[O-])c12
./ske_55_10_39.mol,Nc1nn([N+](=O)[O-])c2c(N)nn([N+](=O)[O-])c12
./ske_55_10_40.mol,Nc1nn([N+](=O)[O-])c2c([N+](=O)[O-])nn(N)c12
./ske_55_10_41.mol,Nn1nc([N+](=O)[O-])c2c1c([N+](=O)[O-])nn2N
./ske_55_10_42.mol,Nc1nn([N+](=O)[O-])c2c(N)nn(N)c12
./ske_55_10_43.mol,Nc1nn(N)c2c([N+](=O)[O-])nn(N)c12
./ske_55_10_44.mol,Nc1nn(N)c2c(N)nn(N)c12
